3,4,0,0,0,0,-25, side = 25,0
3,4,0,2,16,-12,-21, side = 29,0
3,4,0,4,32,-24,-9, side = 41,0
3,4,0,6,48,-36,11, side = 61,0
3,4,1,1,14,2,-23, side = 27,0
3,4,1,3,30,-10,-15, side = 35,0
3,4,1,5,46,-22,1, side = 51,0
3,4,2,0,12,16,-21, side = 29,0
3,4,2,2,28,4,-17, side = 33,0
3,4,2,4,44,-8,-5, side = 45,0
3,4,2,6,60,-20,15, side = 65,0
3,4,3,1,26,18,-15, side = 35,0
3,4,3,3,42,6,-7, side = 43,0
3,4,3,5,58,-6,9, side = 59,0
3,4,4,0,24,32,-9, side = 41,0
3,4,4,2,40,20,-5, side = 45,0
3,4,4,4,56,8,7, side = 57,0
3,4,5,1,38,34,1, side = 51,0
3,5,0,1,10,-6,-33, side = 35,0
3,5,0,3,30,-18,-25, side = 43,0
3,5,0,5,50,-30,-9, side = 59,0
3,5,1,0,6,10,-33, side = 35,0
3,5,1,2,26,-2,-29, side = 39,0
3,5,1,4,46,-14,-17, side = 51,0
3,5,2,1,22,14,-29, side = 39,0
3,5,2,3,42,2,-21, side = 47,0
3,5,2,5,62,-10,-5, side = 63,0
3,5,3,0,18,30,-25, side = 43,0
3,5,3,2,38,18,-21, side = 47,0
3,5,3,4,58,6,-9, side = 59,0
3,5,4,1,34,34,-17, side = 51,0
3,6,0,0,0,0,-45, side = 45,0
3,6,0,2,24,-12,-41, side = 49,0
3,6,0,4,48,-24,-29, side = 61,0
3,6,1,1,18,6,-43, side = 47,0
3,6,1,3,42,-6,-35, side = 55,0
3,6,2,0,12,24,-41, side = 49,0
3,6,2,2,36,12,-37, side = 53,0
4,0,0,1,0,-8,-15, side = 17,0
4,0,0,3,0,-24,-7, side = 25,0
4,0,0,5,0,-40,9, side = 41,0
4,0,0,7,0,-56,33, side = 65,0
4,0,1,0,8,0,-15, side = 17,0
4,0,1,2,8,-16,-11, side = 21,0
4,0,1,4,8,-32,1, side = 33,0
4,0,1,6,8,-48,21, side = 53,0
4,0,2,1,16,-8,-11, side = 21,0
4,0,2,3,16,-24,-3, side = 29,0
4,0,2,5,16,-40,13, side = 45,0
